OBSERVER ID,Year,Month
obsr92670,2017,5
obsr233300,2017,8
obsr724336,2017,5
obsr773431,2017,1
obsr416807,2017,6
obsr621029,2017,4
obsr334344,2017,1
obsr35186,2017,2
obsr670405,2017,5
obsr506449,2017,5
obsr686782,2017,9
obsr733117,2017,1
obsr171621,2017,7
obsr507458,2017,4
obsr645507,2017,4
obsr666005,2017,1
obsr348149,2017,9
obsr305854,2017,1
obsr240700,2017,2
obsr453541,2017,9
obsr274052,2017,5
obsr279551,2017,6
obsr670998,2017,7
obsr639438,2017,4
obsr450977,2017,6
obsr89518,2017,4
obsr187109,2017,8
obsr20565,2017,10
obsr94050,2017,9
obsr542734,2017,6
obsr453541,2017,6
obsr51241,2017,6
obsr274800,2017,1
obsr94050,2017,11
obsr280086,2017,3
obsr286131,2017,4
obsr21752,2017,7
obsr42655,2017,9
obsr9065,2017,8
obsr628999,2017,7
obsr181806,2017,4
obsr515009,2017,10
obsr554728,2017,11
obsr535235,2017,12
obsr229666,2017,10
obsr555772,2017,2
obsr280086,2017,10
obsr428393,2017,4
obsr7291,2017,8
obsr533253,2017,7
obsr330625,2017,7
obsr359172,2017,10
obsr626343,2017,4
obsr339480,2017,5
obsr428393,2017,3
obsr206933,2017,12
obsr107483,2017,8
obsr165990,2017,12
obsr208794,2017,11
obsr35142,2017,3
obsr129157,2017,3
obsr51193,2017,10
obsr597656,2017,4
obsr542107,2017,4
obsr279622,2017,5
obsr854138,2017,12
obsr1066210,2017,2
obsr180878,2017,5
obsr399102,2017,8
obsr303252,2017,8
obsr413835,2017,6
obsr670405,2017,3
obsr805985,2017,5
obsr131471,2017,2
obsr35186,2017,3
obsr340556,2017,1
obsr304048,2017,10
obsr304048,2017,8
obsr533253,2017,8
obsr605049,2017,2
obsr577255,2017,10
obsr231185,2017,9
obsr146783,2017,5
obsr768051,2017,3
obsr166632,2017,10
obsr372851,2017,4
obsr280566,2017,5
obsr307609,2017,5
obsr39448,2017,5
obsr107683,2017,8
obsr398123,2017,12
obsr149178,2017,11
obsr39460,2017,7
obsr280086,2017,12
obsr348876,2017,8
obsr246969,2017,6
obsr30058,2017,8
obsr105328,2017,12
obsr439345,2017,5
obsr916642,2017,3
obsr43068,2017,7
obsr330451,2017,4
obsr199879,2017,9
obsr52799,2017,5
obsr22956,2017,5
obsr513753,2017,3
obsr89518,2017,9
obsr11194,2017,9
obsr648336,2017,5
obsr143499,2017,4
obsr224609,2017,1
obsr105328,2017,4
obsr354410,2017,5
obsr27209,2017,6
obsr12482,2017,7
obsr23029,2017,8
obsr203530,2017,5
obsr293470,2017,8
obsr12482,2017,9
obsr432687,2017,7
obsr137206,2017,9
obsr334325,2017,11
obsr645176,2017,1
obsr470076,2017,4
obsr428698,2017,1
obsr338675,2017,1
obsr265925,2017,5
obsr197809,2017,6
obsr431618,2017,5
obsr131357,2017,5
obsr801508,2017,12
obsr758257,2017,5
obsr614297,2017,5
obsr353838,2017,8
obsr210678,2017,9
obsr338675,2017,12
obsr142692,2017,1
obsr495362,2017,9
obsr432900,2017,3
obsr1396094,2017,9
obsr757116,2017,4
obsr431618,2017,10
obsr106700,2017,9
obsr314338,2017,12
obsr309029,2017,10
obsr322505,2017,4
obsr395165,2017,10
obsr377063,2017,6
obsr51193,2017,7
obsr530946,2017,2
obsr341295,2017,4
obsr341295,2017,5
obsr94050,2017,1
obsr40364,2017,10
obsr36273,2017,5
obsr308357,2017,8
obsr93009,2017,11
obsr377063,2017,4
obsr197809,2017,9
obsr238024,2017,8
obsr418988,2017,1
obsr245352,2017,4
obsr282514,2017,4
obsr280676,2017,4
obsr895380,2017,7
obsr314212,2017,1
obsr210461,2017,12
obsr106010,2017,2
obsr86405,2017,2
obsr251864,2017,4
obsr442946,2017,4
obsr727797,2017,8
obsr928030,2017,5
obsr377063,2017,9
obsr871765,2017,2
obsr43010,2017,4
obsr376461,2017,9
obsr333620,2017,9
obsr897697,2017,8
obsr615602,2017,11
obsr240152,2017,12
obsr664849,2017,5
obsr526162,2017,4
obsr222247,2017,6
obsr594363,2017,11
obsr801508,2017,11
obsr668974,2017,2
obsr139353,2017,4
obsr658304,2017,12
obsr33813,2017,2
obsr845623,2017,3
obsr587791,2017,3
obsr587791,2017,1
obsr3206,2017,7
obsr495362,2017,10
obsr12006,2017,6
obsr142692,2017,6
obsr801508,2017,3
obsr843643,2017,3
obsr442277,2017,4
obsr856680,2017,5
obsr533882,2017,7
obsr546891,2017,10
obsr222247,2017,12
obsr615602,2017,7
obsr297727,2017,12
obsr183561,2017,4
obsr338675,2017,5
obsr571504,2017,7
obsr533882,2017,9
obsr17906,2017,5
obsr673828,2017,6
obsr673637,2017,10
obsr562059,2017,12
obsr118882,2017,3
obsr640801,2017,6
obsr150845,2017,12
obsr525694,2017,1
obsr5989,2017,4
obsr348885,2017,6
obsr297727,2017,11
obsr121611,2017,4
obsr545032,2017,4
obsr41111,2017,7
obsr140309,2017,6
obsr108906,2017,7
obsr687597,2017,8
obsr3206,2017,10
obsr265925,2017,11
obsr297727,2017,7
obsr55873,2017,5
obsr801508,2017,4
obsr582812,2017,7
obsr210461,2017,8
obsr124840,2017,2
obsr640801,2017,1
obsr587266,2017,1
obsr418988,2017,5
obsr192404,2017,5
obsr558828,2017,1
obsr876738,2017,8
obsr308357,2017,3
obsr526001,2017,9
obsr321717,2017,9
obsr553622,2017,9
obsr41111,2017,1
obsr272336,2017,4
obsr515009,2017,3
obsr673828,2017,8
obsr265759,2017,3
obsr147419,2017,5
obsr526001,2017,7
obsr215041,2017,9
obsr325004,2017,8
obsr477314,2017,9
obsr154922,2017,9
obsr43010,2017,9
obsr51325,2017,9
obsr140309,2017,12
obsr480516,2017,1
obsr671506,2017,6
obsr571504,2017,5
obsr428698,2017,7
obsr431618,2017,11
obsr282514,2017,6
obsr121611,2017,8
obsr508711,2017,10
obsr12482,2017,5
obsr656495,2017,6
obsr93009,2017,6
obsr192404,2017,6
obsr175594,2017,10
obsr460807,2017,4
obsr304167,2017,2
obsr97449,2017,2
obsr536581,2017,12
obsr781477,2017,1
obsr308357,2017,6
obsr121611,2017,7
obsr510806,2017,7
obsr280676,2017,11
obsr523410,2017,5
obsr56479,2017,8
obsr508506,2017,9
obsr248816,2017,12
obsr57774,2017,9
obsr228117,2017,6
obsr339902,2017,10
obsr640801,2017,8
obsr334325,2017,2
obsr229149,2017,4
obsr441990,2017,9
obsr324455,2017,3
obsr277084,2017,2
obsr46720,2017,2
obsr559926,2017,12
obsr327759,2017,5
obsr294818,2017,7
obsr153206,2017,4
obsr151447,2017,12
obsr648523,2017,9
obsr95598,2017,12
obsr40530,2017,11
obsr805322,2017,2
obsr535551,2017,4
obsr835612,2017,2
obsr859773,2017,2
obsr346264,2017,10
obsr849332,2017,11
obsr27039,2017,8
obsr317010,2017,8
obsr391860,2017,7
obsr243498,2017,12
obsr40521,2017,5
obsr39944,2017,8
obsr542940,2017,12
obsr996283,2017,11
obsr626343,2017,3
obsr184551,2017,7
obsr897697,2017,7
obsr181634,2017,7
obsr908466,2017,7
obsr177983,2017,10
obsr33031,2017,1
obsr41337,2017,12
obsr927457,2017,6
obsr23245,2017,3
obsr612621,2017,2
obsr835612,2017,1
obsr148737,2017,2
obsr190654,2017,10
obsr772423,2017,6
obsr453040,2017,5
obsr231185,2017,7
obsr819288,2017,8
obsr266001,2017,9
obsr615602,2017,3
obsr39018,2017,5
obsr959194,2017,10
obsr112241,2017,5
obsr812708,2017,8
obsr964490,2017,9
obsr181971,2017,5
obsr195073,2017,4
obsr337150,2017,8
obsr670405,2017,10
obsr134038,2017,6
obsr581606,2017,12
obsr203530,2017,4
obsr480516,2017,2
obsr18090,2017,9
obsr391860,2017,2
obsr303683,2017,4
obsr351317,2017,1
obsr842045,2017,6
obsr616682,2017,5
obsr640966,2017,5
obsr478956,2017,11
obsr838033,2017,6
obsr661650,2017,12
obsr547831,2017,7
obsr206866,2017,6
obsr290448,2017,9
obsr307913,2017,9
obsr515932,2017,2
obsr36953,2017,6
obsr515932,2017,4
obsr579216,2017,10
obsr666707,2017,5
obsr22956,2017,4
obsr9552,2017,3
obsr274800,2017,5
obsr337010,2017,4
obsr648626,2017,6
obsr579216,2017,3
obsr565474,2017,4
obsr39601,2017,5
obsr664121,2017,2
obsr487628,2017,5
obsr847804,2017,4
obsr36790,2017,12
obsr400190,2017,7
obsr148821,2017,7
obsr293440,2017,1
obsr821145,2017,12
obsr29782,2017,7
obsr422420,2017,4
obsr649385,2017,11
obsr411224,2017,5
obsr834794,2017,2
obsr501724,2017,5
obsr99498,2017,2
obsr330848,2017,4
obsr527101,2017,6
obsr229743,2017,2
obsr25168,2017,1
obsr353768,2017,5
obsr52522,2017,3
obsr265832,2017,8
obsr242636,2017,3
obsr404149,2017,1
obsr126575,2017,5
obsr382408,2017,2
obsr151444,2017,2
obsr654087,2017,11
obsr227998,2017,5
obsr187109,2017,10
obsr234196,2017,7
obsr827227,2017,2
obsr655668,2017,3
obsr302953,2017,2
obsr877839,2017,7
obsr206933,2017,6
obsr354936,2017,1
obsr448301,2017,6
obsr331349,2017,6
obsr336082,2017,4
obsr684382,2017,5
obsr535235,2017,10
obsr926671,2017,5
obsr157268,2017,10
obsr227804,2017,6
obsr446407,2017,8
obsr121444,2017,8
obsr348135,2017,2
obsr26549,2017,5
obsr18062,2017,8
obsr118164,2017,5
obsr149178,2017,2
obsr743506,2017,12
obsr520589,2017,8
obsr89518,2017,3
obsr342796,2017,7
obsr233063,2017,2
obsr416953,2017,2
obsr762204,2017,8
obsr657319,2017,5
obsr112037,2017,7
obsr39398,2017,5
obsr234996,2017,12
obsr23029,2017,1
obsr160067,2017,9
obsr330585,2017,5
obsr265999,2017,9
obsr58253,2017,5
obsr570868,2017,6
obsr607487,2017,5
obsr926840,2017,5
obsr142692,2017,5
obsr432933,2017,2
obsr110473,2017,12
obsr679898,2017,5
obsr357488,2017,4
obsr111080,2017,4
obsr446632,2017,7
obsr186409,2017,5
obsr675615,2017,4
obsr683357,2017,3
obsr452860,2017,6
obsr464432,2017,3
obsr39454,2017,3
obsr768051,2017,1
obsr43010,2017,12
obsr895670,2017,9
obsr442473,2017,5
obsr25640,2017,7
obsr243748,2017,8
obsr23029,2017,12
obsr544551,2017,2
obsr515932,2017,3
obsr21166,2017,3
obsr101818,2017,1
obsr577255,2017,8
obsr110905,2017,5
obsr850270,2017,10
obsr307913,2017,10
obsr531866,2017,9
obsr39398,2017,12
obsr758321,2017,3
obsr365506,2017,11
obsr231897,2017,12
obsr160352,2017,1
obsr294109,2017,11
obsr105328,2017,9
obsr21578,2017,10
obsr409091,2017,5
obsr11194,2017,10
obsr1419683,2017,6
obsr1578,2017,4
obsr236649,2017,1
obsr153394,2017,4
obsr327429,2017,11
obsr177054,2017,12
obsr722088,2017,11
obsr407129,2017,2
obsr42717,2017,1
obsr295204,2017,1
obsr314338,2017,4
obsr199879,2017,10
obsr888947,2017,5
obsr523976,2017,1
obsr29782,2017,9
obsr118452,2017,6
obsr107683,2017,3
obsr36790,2017,10
obsr440272,2017,5
obsr434338,2017,8
obsr404240,2017,6
obsr233063,2017,5
obsr959194,2017,11
obsr871633,2017,2
obsr142692,2017,2
obsr487628,2017,3
obsr206866,2017,9
obsr118882,2017,10
obsr42623,2017,4
obsr274680,2017,9
obsr292935,2017,5
obsr39460,2017,2
obsr423120,2017,4
obsr300862,2017,10
obsr95262,2017,4
obsr368818,2017,5
obsr412946,2017,12
obsr1066210,2017,5
obsr265832,2017,2
obsr843818,2017,7
obsr256637,2017,2
obsr776012,2017,5
obsr295204,2017,6
obsr61305,2017,2
obsr854318,2017,10
obsr495090,2017,1
obsr314338,2017,3
obsr35766,2017,4
obsr621029,2017,1
obsr454207,2017,12
obsr946737,2017,9
obsr146920,2017,4
obsr42729,2017,8
obsr854138,2017,3
obsr918224,2017,5
obsr308407,2017,2
obsr639438,2017,3
obsr886455,2017,2
obsr143499,2017,6
obsr404240,2017,11
obsr174457,2017,8
obsr679898,2017,3
obsr883194,2017,12
obsr121378,2017,10
obsr39905,2017,11
obsr873309,2017,10
obsr303369,2017,3
obsr23029,2017,9
obsr659068,2017,8
obsr204619,2017,5
obsr102462,2017,10
obsr773431,2017,3
obsr314588,2017,4
obsr42623,2017,7
obsr423987,2017,8
obsr762091,2017,10
obsr133050,2017,1
obsr608857,2017,11
obsr809282,2017,3
obsr105554,2017,6
obsr1081973,2017,11
obsr29183,2017,8
obsr741297,2017,5
obsr287049,2017,10
obsr966378,2017,11
obsr233300,2017,3
obsr160067,2017,8
obsr234996,2017,3
obsr233300,2017,1
obsr185422,2017,9
obsr796101,2017,9
obsr861434,2017,3
obsr354566,2017,4
obsr20869,2017,8
obsr853699,2017,5
obsr39944,2017,11
obsr243748,2017,9
obsr274800,2017,7
obsr322505,2017,7
obsr91247,2017,1
obsr181634,2017,5
obsr168109,2017,7
obsr268080,2017,2
obsr473329,2017,2
obsr302324,2017,5
obsr453040,2017,10
obsr136531,2017,12
obsr40530,2017,5
obsr579216,2017,4
obsr822230,2017,12
obsr190748,2017,9
obsr437062,2017,9
obsr206933,2017,5
obsr670405,2017,1
obsr334662,2017,8
obsr307609,2017,8
obsr392321,2017,2
obsr131083,2017,2
obsr246166,2017,3
obsr5220,2017,8
obsr40608,2017,6
obsr97884,2017,3
obsr272580,2017,5
obsr39721,2017,5
obsr138595,2017,5
obsr51325,2017,6
obsr726801,2017,5
obsr123898,2017,3
obsr607487,2017,9
obsr348885,2017,5
obsr734144,2017,8
obsr400481,2017,8
obsr352710,2017,3
obsr409091,2017,2
obsr762091,2017,7
obsr559098,2017,9
obsr196530,2017,12
obsr602938,2017,8
obsr129157,2017,11
obsr340556,2017,7
obsr418622,2017,9
obsr554421,2017,5
obsr886,2017,7
obsr204092,2017,8
obsr229995,2017,10
obsr287978,2017,9
obsr805170,2017,9
obsr106661,2017,12
obsr174485,2017,10
obsr530885,2017,4
obsr293470,2017,11
obsr515932,2017,5
obsr996283,2017,9
obsr564684,2017,4
obsr933515,2017,5
obsr762091,2017,6
obsr407151,2017,2
obsr153206,2017,5
obsr314052,2017,2
obsr23029,2017,11
obsr59869,2017,5
obsr597571,2017,1
obsr745507,2017,5
obsr623702,2017,3
obsr771037,2017,3
obsr727797,2017,4
obsr685551,2017,3
obsr177891,2017,9
obsr134038,2017,11
obsr827227,2017,5
obsr178941,2017,7
obsr243525,2017,5
obsr97519,2017,1
obsr181971,2017,11
obsr464432,2017,4
obsr352384,2017,3
obsr8523,2017,11
obsr130964,2017,10
obsr805170,2017,12
obsr570868,2017,1
obsr210663,2017,10
obsr20565,2017,7
obsr391860,2017,6
obsr38868,2017,3
obsr805917,2017,3
obsr184551,2017,10
obsr234996,2017,9
obsr675061,2017,10
obsr22956,2017,10
obsr827227,2017,4
obsr309566,2017,7
obsr209153,2017,4
obsr40533,2017,3
obsr546612,2017,4
obsr5220,2017,10
obsr206866,2017,3
obsr90631,2017,6
obsr940304,2017,7
obsr401600,2017,4
obsr224472,2017,6
obsr18303,2017,1
obsr44181,2017,4
obsr626315,2017,4
obsr334325,2017,3
obsr210368,2017,9
obsr214988,2017,12
obsr39438,2017,5
obsr94050,2017,4
obsr160352,2017,10
obsr720885,2017,3
obsr227804,2017,9
obsr156852,2017,6
obsr161805,2017,6
obsr220791,2017,5
obsr900237,2017,4
obsr243525,2017,10
obsr407129,2017,3
obsr300619,2017,8
obsr888947,2017,7
obsr190748,2017,8
obsr433763,2017,5
obsr36330,2017,2
obsr143499,2017,10
obsr461235,2017,5
obsr337458,2017,4
obsr340556,2017,6
obsr338453,2017,1
obsr439304,2017,12
obsr654003,2017,11
obsr48335,2017,12
obsr27209,2017,9
obsr895670,2017,5
obsr341923,2017,12
obsr885700,2017,3
obsr603638,2017,4
obsr95514,2017,2
obsr322614,2017,2
obsr248202,2017,12
obsr174485,2017,12
obsr18090,2017,10
obsr108909,2017,10
obsr307609,2017,11
obsr767153,2017,1
obsr141300,2017,6
obsr6553,2017,4
obsr355666,2017,6
obsr564684,2017,6
obsr1010043,2017,8
obsr192046,2017,3
obsr274800,2017,4
obsr142692,2017,4
obsr541351,2017,4
obsr648384,2017,1
obsr352384,2017,4
obsr18173,2017,9
obsr96713,2017,4
obsr187721,2017,1
obsr909495,2017,4
obsr338453,2017,3
obsr432588,2017,10
obsr113539,2017,6
obsr611715,2017,5
obsr556498,2017,5
obsr648523,2017,10
obsr225364,2017,2
obsr935821,2017,12
obsr7291,2017,3
obsr20565,2017,12
obsr215786,2017,9
obsr487628,2017,2
obsr57774,2017,3
obsr382408,2017,12
obsr956353,2017,5
obsr110441,2017,7
obsr31215,2017,12
obsr612915,2017,3
obsr289566,2017,12
obsr480516,2017,4
obsr177054,2017,6
obsr339902,2017,3
obsr297728,2017,6
obsr342555,2017,11
obsr160352,2017,7
obsr762091,2017,4
obsr555772,2017,8
obsr51325,2017,5
obsr734144,2017,1
obsr181806,2017,5
obsr392923,2017,12
obsr443993,2017,4
obsr843765,2017,5
obsr888854,2017,4
obsr453541,2017,10
obsr720885,2017,2
obsr204031,2017,10
obsr243498,2017,2
obsr96691,2017,3
obsr535235,2017,11
obsr333620,2017,8
obsr233300,2017,7
obsr533253,2017,3
obsr741851,2017,8
obsr327759,2017,1
obsr29183,2017,11
obsr42729,2017,5
obsr230630,2017,6
obsr109517,2017,4
obsr265832,2017,4
obsr683771,2017,1
obsr639817,2017,8
obsr444650,2017,5
obsr689916,2017,4
obsr208565,2017,4
obsr276374,2017,3
obsr878027,2017,4
obsr957941,2017,12
obsr372851,2017,9
obsr330625,2017,1
obsr117538,2017,12
obsr53100,2017,8
obsr340171,2017,4
obsr127404,2017,6
obsr143231,2017,10
obsr35949,2017,11
obsr14540,2017,12
obsr532742,2017,4
obsr194390,2017,4
obsr171621,2017,6
obsr309153,2017,3
obsr186409,2017,2
obsr304509,2017,6
obsr849332,2017,12
obsr587266,2017,4
obsr22529,2017,6
obsr445563,2017,4
obsr440758,2017,6
obsr239072,2017,1
obsr187721,2017,4
obsr219481,2017,7
obsr375191,2017,5
obsr825644,2017,3
obsr342796,2017,9
obsr5989,2017,1
obsr352710,2017,6
obsr544957,2017,1
obsr729802,2017,6
obsr379806,2017,6
obsr314804,2017,2
obsr279551,2017,4
obsr546306,2017,2
obsr24203,2017,11
obsr190654,2017,9
obsr461235,2017,7
obsr40608,2017,12
obsr545023,2017,4
obsr554421,2017,3
obsr615602,2017,5
obsr534171,2017,4
obsr817407,2017,9
obsr28990,2017,1
obsr161403,2017,5
obsr234593,2017,8
obsr758321,2017,1
obsr620596,2017,12
obsr149991,2017,10
obsr285452,2017,7
obsr353155,2017,8
obsr143007,2017,6
obsr964264,2017,9
obsr131471,2017,5
obsr217471,2017,1
obsr36790,2017,5
obsr51193,2017,11
obsr725438,2017,4
obsr1419683,2017,8
obsr341100,2017,8
obsr496807,2017,5
obsr268080,2017,3
obsr99548,2017,12
obsr862519,2017,5
obsr190654,2017,4
obsr366953,2017,1
obsr122439,2017,4
obsr181806,2017,1
obsr243525,2017,8
obsr850492,2017,5
obsr248167,2017,12
obsr494909,2017,5
obsr300821,2017,5
obsr239072,2017,6
obsr560776,2017,4
obsr352710,2017,9
obsr480708,2017,6
obsr354936,2017,11
obsr905887,2017,7
obsr441990,2017,12
obsr859688,2017,2
obsr407151,2017,1
obsr1578,2017,8
obsr321853,2017,6
obsr518633,2017,8
obsr470437,2017,5
obsr892703,2017,5
obsr835969,2017,5
obsr445633,2017,2
obsr332596,2017,10
obsr346106,2017,11
obsr109517,2017,9
obsr252215,2017,9
obsr760492,2017,9
obsr556498,2017,7
obsr234996,2017,4
obsr42601,2017,3
obsr527101,2017,5
obsr727842,2017,11
obsr334325,2017,9
obsr27209,2017,10
obsr55873,2017,2
obsr613922,2017,5
obsr233300,2017,6
obsr165990,2017,6
obsr432900,2017,2
obsr895722,2017,3
obsr220039,2017,3
obsr897697,2017,12
obsr367745,2017,3
obsr352710,2017,11
obsr101818,2017,3
obsr673861,2017,9
obsr353594,2017,5
obsr654087,2017,1
obsr89144,2017,12
obsr464432,2017,11
obsr752134,2017,2
obsr337458,2017,1
obsr336275,2017,1
obsr894432,2017,3
obsr674600,2017,10
obsr612621,2017,5
obsr336149,2017,5
obsr212071,2017,6
obsr535551,2017,6
obsr476238,2017,2
obsr208565,2017,9
obsr367745,2017,9
obsr96691,2017,9
obsr39454,2017,10
obsr903537,2017,4
obsr51241,2017,3
obsr130453,2017,6
obsr337010,2017,2
obsr216398,2017,2
obsr553483,2017,3
obsr521326,2017,6
obsr722088,2017,3
obsr29183,2017,5
obsr399776,2017,6
obsr21346,2017,5
obsr512392,2017,5
obsr88405,2017,5
obsr143007,2017,4
obsr303369,2017,12
obsr39018,2017,11
obsr112579,2017,6
obsr191285,2017,6
obsr190654,2017,11
obsr303369,2017,8
obsr188811,2017,9
obsr297728,2017,10
obsr542107,2017,1
obsr620338,2017,5
obsr41808,2017,5
obsr173211,2017,6
obsr854318,2017,8
obsr890166,2017,9
obsr393385,2017,4
obsr29183,2017,7
obsr40728,2017,2
obsr354936,2017,4
obsr26549,2017,11
obsr245294,2017,12
obsr35142,2017,2
obsr843765,2017,4
obsr3566,2017,2
obsr105984,2017,7
obsr538149,2017,10
obsr312385,2017,3
obsr854138,2017,2
obsr674177,2017,11
obsr604711,2017,7
obsr900899,2017,5
obsr181806,2017,6
obsr358606,2017,6
obsr236715,2017,4
obsr623702,2017,1
obsr233300,2017,12
obsr543209,2017,3
obsr445633,2017,12
obsr672535,2017,2
obsr918629,2017,5
obsr27209,2017,12
obsr40608,2017,11
obsr317010,2017,10
obsr771037,2017,7
obsr178949,2017,5
obsr322614,2017,3
obsr346743,2017,6
obsr929655,2017,6
obsr187721,2017,9
obsr215041,2017,8
obsr793642,2017,3
obsr117538,2017,1
obsr289566,2017,3
obsr620596,2017,6
obsr634902,2017,1
obsr478956,2017,10
obsr14540,2017,4
obsr913766,2017,5
obsr894706,2017,4
obsr42655,2017,1
obsr178683,2017,3
obsr39396,2017,5
obsr93553,2017,12
obsr312385,2017,5
obsr166857,2017,9
obsr209698,2017,4
obsr300197,2017,7
obsr353838,2017,11
obsr542860,2017,7
obsr297728,2017,2
obsr508123,2017,3
obsr353155,2017,6
obsr471591,2017,3
obsr831205,2017,8
obsr471083,2017,5
obsr469549,2017,2
obsr41111,2017,3
obsr238024,2017,5
obsr99498,2017,1
obsr157492,2017,9
obsr303859,2017,5
obsr536581,2017,6
obsr545032,2017,6
obsr359172,2017,4
obsr856680,2017,4
obsr210678,2017,8
obsr424820,2017,9
obsr224472,2017,1
obsr265832,2017,1
obsr638632,2017,10
obsr310553,2017,11
obsr133050,2017,4
obsr554421,2017,7
obsr55072,2017,6
obsr943478,2017,7
obsr303859,2017,12
obsr462387,2017,9
obsr672768,2017,6
obsr438959,2017,8
obsr36273,2017,3
obsr533253,2017,4
obsr131566,2017,8
obsr640801,2017,9
obsr773300,2017,9
obsr573921,2017,12
obsr33813,2017,9
obsr834549,2017,11
obsr247984,2017,7
obsr108906,2017,9
obsr247984,2017,5
obsr131921,2017,12
obsr561186,2017,5
obsr137206,2017,7
obsr280676,2017,10
obsr522564,2017,6
obsr56479,2017,10
obsr656495,2017,11
obsr658304,2017,5
obsr265925,2017,8
obsr142692,2017,8
obsr224609,2017,4
obsr887639,2017,3
obsr682005,2017,9
obsr275051,2017,11
obsr536581,2017,3
obsr22025,2017,12
obsr992910,2017,12
obsr845623,2017,4
obsr118882,2017,8
obsr237483,2017,3
obsr55072,2017,10
obsr3206,2017,9
obsr495362,2017,12
obsr864345,2017,2
obsr319276,2017,4
obsr560780,2017,10
obsr575653,2017,3
obsr197809,2017,7
obsr35766,2017,7
obsr40526,2017,5
obsr178949,2017,7
obsr656417,2017,9
obsr607238,2017,1
obsr816845,2017,3
obsr150845,2017,6
obsr856680,2017,12
obsr502819,2017,2
obsr801508,2017,5
obsr247984,2017,1
obsr304167,2017,6
obsr865089,2017,7
obsr760398,2017,7
obsr243504,2017,10
obsr280676,2017,5
obsr533882,2017,6
obsr280676,2017,8
obsr6553,2017,8
obsr573921,2017,3
obsr275051,2017,7
obsr943478,2017,10
obsr310656,2017,6
obsr632579,2017,6
obsr501724,2017,9
obsr526001,2017,4
obsr805514,2017,8
obsr139353,2017,2
obsr8523,2017,10
obsr530946,2017,3
obsr429732,2017,6
obsr280566,2017,2
obsr418129,2017,1
obsr225375,2017,8
obsr727797,2017,11
obsr727797,2017,12
obsr303859,2017,1
obsr192404,2017,8
obsr869473,2017,4
obsr432687,2017,4
obsr280676,2017,3
obsr240152,2017,10
obsr184015,2017,7
obsr567403,2017,7
obsr629293,2017,11
obsr12006,2017,9
obsr131539,2017,2
obsr251864,2017,11
obsr275051,2017,5
obsr656495,2017,7
obsr154593,2017,2
obsr157492,2017,5
obsr294109,2017,4
obsr890166,2017,10
obsr183556,2017,8
obsr428698,2017,6
obsr224010,2017,7
obsr251864,2017,9
obsr338675,2017,4
obsr338675,2017,10
obsr402422,2017,9
obsr301268,2017,3
obsr653892,2017,7
obsr840674,2017,9
obsr265925,2017,12
obsr197352,2017,6
obsr316530,2017,3
obsr723135,2017,2
obsr682005,2017,7
obsr428393,2017,12
obsr617645,2017,4
obsr240152,2017,4
obsr638632,2017,8
obsr135936,2017,6
obsr317664,2017,2
obsr790419,2017,9
obsr197155,2017,7
obsr187721,2017,10
obsr234593,2017,9
obsr534615,2017,2
obsr92670,2017,8
obsr453040,2017,9
obsr148737,2017,5
obsr543209,2017,12
obsr309566,2017,1
obsr185053,2017,7
obsr141102,2017,8
obsr300619,2017,7
obsr523464,2017,11
obsr332596,2017,1
obsr148737,2017,6
obsr46815,2017,3
obsr294808,2017,5
obsr430761,2017,6
obsr265832,2017,12
obsr115891,2017,2
obsr26549,2017,4
obsr968237,2017,7
obsr22428,2017,5
obsr319927,2017,3
obsr805606,2017,9
obsr52799,2017,4
obsr245352,2017,6
obsr579216,2017,11
obsr21346,2017,7
obsr216872,2017,6
obsr356576,2017,12
obsr220115,2017,5
obsr40364,2017,4
obsr92769,2017,4
obsr117538,2017,2
obsr97293,2017,9
obsr234292,2017,5
obsr840674,2017,11
obsr324455,2017,5
obsr30907,2017,8
obsr166988,2017,12
obsr51241,2017,7
obsr227998,2017,10
obsr111442,2017,6
obsr294810,2017,4
obsr1578,2017,9
obsr821145,2017,10
obsr288315,2017,7
obsr703973,2017,2
obsr407151,2017,11
obsr607535,2017,6
obsr955295,2017,10
obsr286372,2017,2
obsr848397,2017,4
obsr130964,2017,2
obsr332596,2017,5
obsr251270,2017,7
obsr99757,2017,1
obsr570144,2017,5
obsr166632,2017,9
obsr166988,2017,2
obsr675615,2017,9
obsr886,2017,10
obsr554697,2017,11
obsr901597,2017,3
obsr131471,2017,7
obsr134567,2017,9
obsr600012,2017,10
obsr527101,2017,11
obsr21578,2017,6
obsr645385,2017,6
obsr271682,2017,8
obsr703973,2017,10
obsr131563,2017,4
obsr35142,2017,10
obsr611939,2017,1
obsr88161,2017,9
obsr620338,2017,9
obsr768051,2017,5
obsr321526,2017,2
obsr558418,2017,2
obsr183681,2017,7
obsr41337,2017,8
obsr6553,2017,2
obsr854318,2017,9
obsr440272,2017,2
obsr209618,2017,8
obsr288315,2017,10
obsr316252,2017,2
obsr478956,2017,2
obsr439453,2017,5
obsr691956,2017,2
obsr118452,2017,7
obsr118882,2017,2
obsr33868,2017,4
obsr318978,2017,5
obsr293470,2017,1
obsr400190,2017,2
obsr439304,2017,3
obsr295222,2017,3
obsr297727,2017,6
obsr162111,2017,3
obsr312385,2017,8
obsr520589,2017,3
obsr454207,2017,10
obsr720885,2017,8
obsr830200,2017,4
obsr941536,2017,7
obsr157745,2017,10
